,Nom,JJ,rr24,t
6789,TOULOUSE-BLAGNAC,20160818,-0.0875,22.1375
6790,TOULOUSE-BLAGNAC,20160819,-0.05,24.225
6791,TOULOUSE-BLAGNAC,20160820,15.325,19.025
6792,TOULOUSE-BLAGNAC,20160821,7.5,20.2375
6793,TOULOUSE-BLAGNAC,20160822,0.075,21.9875
6794,TOULOUSE-BLAGNAC,20160823,0.0,25.4875
6795,TOULOUSE-BLAGNAC,20160824,0.0,25.825
6796,TOULOUSE-BLAGNAC,20160825,0.0,26.8125
6797,TOULOUSE-BLAGNAC,20160826,0.0,24.875
6798,TOULOUSE-BLAGNAC,20160827,0.0,26.0875
6799,TOULOUSE-BLAGNAC,20160828,0.15,23.625
6800,TOULOUSE-BLAGNAC,20160829,0.35,21.2625
6801,TOULOUSE-BLAGNAC,20160830,0.1,21.45
6802,TOULOUSE-BLAGNAC,20160831,0.0,22.6375
6803,TOULOUSE-BLAGNAC,20160901,0.0,24.7375
6804,TOULOUSE-BLAGNAC,20160902,0.0,24.625
6805,TOULOUSE-BLAGNAC,20160903,0.0,25.7
6806,TOULOUSE-BLAGNAC,20160904,0.0,24.5375
6807,TOULOUSE-BLAGNAC,20160905,0.0,22.9375
6808,TOULOUSE-BLAGNAC,20160906,0.0,24.6375
6809,TOULOUSE-BLAGNAC,20160907,0.0,25.3375
6810,TOULOUSE-BLAGNAC,20160908,-0.075,22.3625
6811,TOULOUSE-BLAGNAC,20160909,0.0,22.375
6812,TOULOUSE-BLAGNAC,20160910,0.55,22.475
6813,TOULOUSE-BLAGNAC,20160911,0.0,23.0375
6814,TOULOUSE-BLAGNAC,20160912,0.0,25.325
6815,TOULOUSE-BLAGNAC,20160913,0.0,25.45
6816,TOULOUSE-BLAGNAC,20160914,6.8125,16.2125
6817,TOULOUSE-BLAGNAC,20160915,4.575,17.525
6818,TOULOUSE-BLAGNAC,20160916,2.55,16.9375
6819,TOULOUSE-BLAGNAC,20160917,0.45,17.1625
6820,TOULOUSE-BLAGNAC,20160918,0.0,15.7875
6821,TOULOUSE-BLAGNAC,20160919,0.0,18.075
6822,TOULOUSE-BLAGNAC,20160920,0.0,19.275
6823,TOULOUSE-BLAGNAC,20160921,0.0,18.8875
6824,TOULOUSE-BLAGNAC,20160922,0.0,18.6375
6825,TOULOUSE-BLAGNAC,20160923,0.0,19.35
6826,TOULOUSE-BLAGNAC,20160924,0.0,20.225
6827,TOULOUSE-BLAGNAC,20160925,-0.0375,19.0
6828,TOULOUSE-BLAGNAC,20160926,0.1625,17.375
6829,TOULOUSE-BLAGNAC,20160927,0.025,18.0375
6830,TOULOUSE-BLAGNAC,20160928,0.0,19.7375
6831,TOULOUSE-BLAGNAC,20160929,0.0,19.7875
6832,TOULOUSE-BLAGNAC,20160930,0.0,21.5
6833,TOULOUSE-BLAGNAC,20161001,0.35,18.9125
6834,TOULOUSE-BLAGNAC,20161002,0.875,17.825
6835,TOULOUSE-BLAGNAC,20161003,0.175,17.55
6836,TOULOUSE-BLAGNAC,20161004,0.0,19.875
6837,TOULOUSE-BLAGNAC,20161005,0.0,19.8875
6838,TOULOUSE-BLAGNAC,20161006,0.0,18.6285714286
6839,TOULOUSE-BLAGNAC,20161007,0.0,14.6625
6840,TOULOUSE-BLAGNAC,20161008,0.0,13.4875
6841,TOULOUSE-BLAGNAC,20161009,0.0,13.3625
6842,TOULOUSE-BLAGNAC,20161010,0.0,11.3125
6843,TOULOUSE-BLAGNAC,20161011,0.0,12.2
6844,TOULOUSE-BLAGNAC,20161012,-0.025,13.675
6845,TOULOUSE-BLAGNAC,20161013,0.1625,16.6125
6846,TOULOUSE-BLAGNAC,20161014,15.0,13.525
6847,TOULOUSE-BLAGNAC,20161015,2.05,14.4
6848,TOULOUSE-BLAGNAC,20161016,0.0,14.8375
6849,TOULOUSE-BLAGNAC,20161017,0.1125,16.925
6850,TOULOUSE-BLAGNAC,20161018,0.775,16.225
6851,TOULOUSE-BLAGNAC,20161019,0.075,13.625
6852,TOULOUSE-BLAGNAC,20161020,0.0,13.075
6853,TOULOUSE-BLAGNAC,20161021,0.0,10.375
6854,TOULOUSE-BLAGNAC,20161022,0.0,10.525
6855,TOULOUSE-BLAGNAC,20161023,0.0,17.825
6856,TOULOUSE-BLAGNAC,20161024,0.1875,17.3125
6857,TOULOUSE-BLAGNAC,20161025,16.075,16.875
6858,TOULOUSE-BLAGNAC,20161026,5.325,16.225
6859,TOULOUSE-BLAGNAC,20161027,0.35,11.2875
6860,TOULOUSE-BLAGNAC,20161028,0.0375,9.4
6861,TOULOUSE-BLAGNAC,20161029,0.0,10.375
6862,TOULOUSE-BLAGNAC,20161030,0.0,12.175
6863,TOULOUSE-BLAGNAC,20161031,0.0,14.2
6864,TOULOUSE-BLAGNAC,20161101,0.0,15.0375
6865,TOULOUSE-BLAGNAC,20161102,0.0,12.725
6866,TOULOUSE-BLAGNAC,20161103,0.1,10.2125
6867,TOULOUSE-BLAGNAC,20161104,0.0125,11.05
6868,TOULOUSE-BLAGNAC,20161105,1.8,11.4375
6869,TOULOUSE-BLAGNAC,20161106,4.55,8.0625
6870,TOULOUSE-BLAGNAC,20161107,1.2375,6.4125
6871,TOULOUSE-BLAGNAC,20161108,-0.0875,7.45
6872,TOULOUSE-BLAGNAC,20161109,5.05,9.9625
6873,TOULOUSE-BLAGNAC,20161110,4.05,11.1375
6874,TOULOUSE-BLAGNAC,20161111,4.95,11.225
6875,TOULOUSE-BLAGNAC,20161112,0.675,10.075
6876,TOULOUSE-BLAGNAC,20161113,4.25,11.15
6877,TOULOUSE-BLAGNAC,20161114,6.075,9.8
6878,TOULOUSE-BLAGNAC,20161115,0.075,8.5875
6879,TOULOUSE-BLAGNAC,20161116,0.0,10.0375
6880,TOULOUSE-BLAGNAC,20161117,0.0,11.625
6881,TOULOUSE-BLAGNAC,20161118,0.4,10.75
6882,TOULOUSE-BLAGNAC,20161119,0.7,10.5875
6883,TOULOUSE-BLAGNAC,20161120,0.1,12.725
6884,TOULOUSE-BLAGNAC,20161121,0.4,14.4125
6885,TOULOUSE-BLAGNAC,20161122,1.3625,11.35
6886,TOULOUSE-BLAGNAC,20161123,1.875,10.625
6887,TOULOUSE-BLAGNAC,20161124,15.7125,10.325
6888,TOULOUSE-BLAGNAC,20161125,0.225,9.6375
6889,TOULOUSE-BLAGNAC,20161126,-0.0125,7.2
6890,TOULOUSE-BLAGNAC,20161127,0.0,11.6625
6891,TOULOUSE-BLAGNAC,20161128,-0.025,6.5
6892,TOULOUSE-BLAGNAC,20161129,-0.1,8.1625
6893,TOULOUSE-BLAGNAC,20161130,-0.075,9.85
6894,TOULOUSE-BLAGNAC,20161201,0.0,5.725
6895,TOULOUSE-BLAGNAC,20161202,0.0,2.6375
6896,TOULOUSE-BLAGNAC,20161203,0.0,4.7
6897,TOULOUSE-BLAGNAC,20161204,0.0,13.1375
6898,TOULOUSE-BLAGNAC,20161205,0.0,12.65
6899,TOULOUSE-BLAGNAC,20161206,0.0,8.5375
6900,TOULOUSE-BLAGNAC,20161207,-0.0625,8.0
6901,TOULOUSE-BLAGNAC,20161208,-0.0375,9.9625
6902,TOULOUSE-BLAGNAC,20161209,0.0,8.9
6903,TOULOUSE-BLAGNAC,20161210,0.0,5.675
6904,TOULOUSE-BLAGNAC,20161211,0.0,5.3125
6905,TOULOUSE-BLAGNAC,20161212,-0.025,4.6375
6906,TOULOUSE-BLAGNAC,20161213,-0.1,5.475
6907,TOULOUSE-BLAGNAC,20161214,0.0,9.1875
6908,TOULOUSE-BLAGNAC,20161215,0.0,6.6125
6909,TOULOUSE-BLAGNAC,20161216,0.0,8.6375
6910,TOULOUSE-BLAGNAC,20161217,0.0,9.55
6911,TOULOUSE-BLAGNAC,20161218,0.0,3.9
6912,TOULOUSE-BLAGNAC,20161219,0.2125,2.8625
6913,TOULOUSE-BLAGNAC,20161220,0.9625,5.1625
6914,TOULOUSE-BLAGNAC,20161221,0.0,3.2375
6915,TOULOUSE-BLAGNAC,20161222,0.4125,3.2
6916,TOULOUSE-BLAGNAC,20161223,2.45,10.7125
6917,TOULOUSE-BLAGNAC,20161224,1.175,11.625
6918,TOULOUSE-BLAGNAC,20161225,0.075,11.3625
6919,TOULOUSE-BLAGNAC,20161226,-0.0375,9.9125
6920,TOULOUSE-BLAGNAC,20161227,0.1625,8.35
6921,TOULOUSE-BLAGNAC,20161228,-0.075,5.6625
6922,TOULOUSE-BLAGNAC,20161229,0.0,2.725
6923,TOULOUSE-BLAGNAC,20161230,0.0,2.1375
6924,TOULOUSE-BLAGNAC,20161231,0.0,3.25
6925,TOULOUSE-BLAGNAC,20170101,0.0,1.575
6926,TOULOUSE-BLAGNAC,20170102,0.0,1.675
6927,TOULOUSE-BLAGNAC,20170103,-0.075,1.625
6928,TOULOUSE-BLAGNAC,20170104,-0.025,0.225
6929,TOULOUSE-BLAGNAC,20170105,0.05,1.35
6930,TOULOUSE-BLAGNAC,20170106,0.0,-35.09375
6931,TOULOUSE-BLAGNAC,20170107,0.025,-69.025
6932,TOULOUSE-BLAGNAC,20170108,0.0,0.95
6933,TOULOUSE-BLAGNAC,20170109,-0.0125,4.8625
6934,TOULOUSE-BLAGNAC,20170110,6.075,6.825
6935,TOULOUSE-BLAGNAC,20170111,4.55,8.125
6936,TOULOUSE-BLAGNAC,20170112,3.125,10.6
6937,TOULOUSE-BLAGNAC,20170113,3.05,5.8375
6938,TOULOUSE-BLAGNAC,20170114,0.925,3.7375
6939,TOULOUSE-BLAGNAC,20170115,0.125,4.4875
6940,TOULOUSE-BLAGNAC,20170116,1.75,6.1
6941,TOULOUSE-BLAGNAC,20170117,0.225,-68.95
6942,TOULOUSE-BLAGNAC,20170118,0.0,-2.925
6943,TOULOUSE-BLAGNAC,20170119,0.0,-2.6125
6944,TOULOUSE-BLAGNAC,20170120,0.0,1.1875
6945,TOULOUSE-BLAGNAC,20170121,0.0,4.4625
6946,TOULOUSE-BLAGNAC,20170122,0.0625,2.575
6947,TOULOUSE-BLAGNAC,20170123,0.725,5.4125
6948,TOULOUSE-BLAGNAC,20170124,-0.05,2.8125
6949,TOULOUSE-BLAGNAC,20170125,0.0,-0.475
6950,TOULOUSE-BLAGNAC,20170126,0.0,1.5
6951,TOULOUSE-BLAGNAC,20170127,0.0,10.7
6952,TOULOUSE-BLAGNAC,20170128,-0.075,8.1375
6953,TOULOUSE-BLAGNAC,20170129,-0.075,6.7
6954,TOULOUSE-BLAGNAC,20170130,-0.05,8.8
6955,TOULOUSE-BLAGNAC,20170131,-0.1,10.375
6956,TOULOUSE-BLAGNAC,20170201,-0.0375,11.4875
6957,TOULOUSE-BLAGNAC,20170202,0.2,11.3125
6958,TOULOUSE-BLAGNAC,20170203,1.95,7.9375
6959,TOULOUSE-BLAGNAC,20170204,4.65,9.975
6960,TOULOUSE-BLAGNAC,20170205,13.6625,8.0875
6961,TOULOUSE-BLAGNAC,20170206,4.2,7.4875
6962,TOULOUSE-BLAGNAC,20170207,3.05,9.8875
6963,TOULOUSE-BLAGNAC,20170208,4.225,5.8375
6964,TOULOUSE-BLAGNAC,20170209,0.125,5.375
6965,TOULOUSE-BLAGNAC,20170210,0.0,6.15
6966,TOULOUSE-BLAGNAC,20170211,0.0,6.2375
6967,TOULOUSE-BLAGNAC,20170212,0.0,12.2125
6968,TOULOUSE-BLAGNAC,20170213,-0.0125,13.0625
6969,TOULOUSE-BLAGNAC,20170214,0.4125,12.2
6970,TOULOUSE-BLAGNAC,20170215,0.35,12.6375
6971,TOULOUSE-BLAGNAC,20170216,0.0,12.1625
6972,TOULOUSE-BLAGNAC,20170217,0.0,9.775
6973,TOULOUSE-BLAGNAC,20170218,0.0,8.675
6974,TOULOUSE-BLAGNAC,20170219,0.0,8.2625
6975,TOULOUSE-BLAGNAC,20170220,-0.075,8.55
6976,TOULOUSE-BLAGNAC,20170221,-0.025,10.2
6977,TOULOUSE-BLAGNAC,20170222,0.0,10.95
6978,TOULOUSE-BLAGNAC,20170223,0.0,8.875
6979,TOULOUSE-BLAGNAC,20170224,0.45,9.175
6980,TOULOUSE-BLAGNAC,20170225,0.15,7.1125
6981,TOULOUSE-BLAGNAC,20170226,0.0,7.0625
6982,TOULOUSE-BLAGNAC,20170227,0.0,9.0
6983,TOULOUSE-BLAGNAC,20170228,1.0,9.325
6984,TOULOUSE-BLAGNAC,20170301,2.1375,8.8125
6985,TOULOUSE-BLAGNAC,20170302,0.0,11.725
6986,TOULOUSE-BLAGNAC,20170303,0.0,12.3375
6987,TOULOUSE-BLAGNAC,20170304,23.7375,7.7
6988,TOULOUSE-BLAGNAC,20170305,5.5125,7.8875
6989,TOULOUSE-BLAGNAC,20170306,1.85,11.4125
6990,TOULOUSE-BLAGNAC,20170307,3.6,8.8875
6991,TOULOUSE-BLAGNAC,20170308,13.6875,12.325
6992,TOULOUSE-BLAGNAC,20170309,0.05,11.2375
6993,TOULOUSE-BLAGNAC,20170310,0.0,11.225
6994,TOULOUSE-BLAGNAC,20170311,0.0,13.0625
6995,TOULOUSE-BLAGNAC,20170312,0.275,12.1
6996,TOULOUSE-BLAGNAC,20170313,0.275,10.8375
6997,TOULOUSE-BLAGNAC,20170314,0.0375,10.7125
6998,TOULOUSE-BLAGNAC,20170315,0.0,10.1625
6999,TOULOUSE-BLAGNAC,20170316,0.0,12.4125
7000,TOULOUSE-BLAGNAC,20170317,0.0,12.9
7001,TOULOUSE-BLAGNAC,20170318,0.0,10.7125
7002,TOULOUSE-BLAGNAC,20170319,0.0,10.3875
7003,TOULOUSE-BLAGNAC,20170320,0.0,11.1875
7004,TOULOUSE-BLAGNAC,20170321,0.125,10.0875
7005,TOULOUSE-BLAGNAC,20170322,0.5875,9.8
7006,TOULOUSE-BLAGNAC,20170323,1.9875,7.6625
7007,TOULOUSE-BLAGNAC,20170324,1.8375,6.8125
7008,TOULOUSE-BLAGNAC,20170325,11.675,9.0625
7009,TOULOUSE-BLAGNAC,20170326,1.8625,12.0
7010,TOULOUSE-BLAGNAC,20170327,0.0,12.875
7011,TOULOUSE-BLAGNAC,20170328,0.0,13.3625
7012,TOULOUSE-BLAGNAC,20170329,0.0,14.2875
7013,TOULOUSE-BLAGNAC,20170330,0.0,15.175
7014,TOULOUSE-BLAGNAC,20170331,2.175,14.375
7015,TOULOUSE-BLAGNAC,20170401,20.425,10.7375
7016,TOULOUSE-BLAGNAC,20170402,5.175,11.2375
7017,TOULOUSE-BLAGNAC,20170403,0.625,12.8125
7018,TOULOUSE-BLAGNAC,20170404,0.0,14.3625
7019,TOULOUSE-BLAGNAC,20170405,0.0,12.7
7020,TOULOUSE-BLAGNAC,20170406,0.0,11.95
7021,TOULOUSE-BLAGNAC,20170407,0.0,12.4375
7022,TOULOUSE-BLAGNAC,20170408,0.0,15.2375
7023,TOULOUSE-BLAGNAC,20170409,0.0,16.3875
7024,TOULOUSE-BLAGNAC,20170410,0.0,17.425
7025,TOULOUSE-BLAGNAC,20170411,0.0,14.5625
7026,TOULOUSE-BLAGNAC,20170412,0.0,14.4625
7027,TOULOUSE-BLAGNAC,20170413,0.0,15.5875
7028,TOULOUSE-BLAGNAC,20170414,0.0,14.825
7029,TOULOUSE-BLAGNAC,20170415,-0.025,12.3375
7030,TOULOUSE-BLAGNAC,20170416,-0.075,12.925
7031,TOULOUSE-BLAGNAC,20170417,0.0,13.375
7032,TOULOUSE-BLAGNAC,20170418,0.0,13.325
7033,TOULOUSE-BLAGNAC,20170419,0.0,10.9
7034,TOULOUSE-BLAGNAC,20170420,0.0,10.4625
7035,TOULOUSE-BLAGNAC,20170421,0.0,12.475
7036,TOULOUSE-BLAGNAC,20170422,0.0,15.775
7037,TOULOUSE-BLAGNAC,20170423,0.0,16.2375
7038,TOULOUSE-BLAGNAC,20170424,0.0,15.775
7039,TOULOUSE-BLAGNAC,20170425,0.8375,14.2625
7040,TOULOUSE-BLAGNAC,20170426,4.6,8.525
7041,TOULOUSE-BLAGNAC,20170427,0.125,8.0625
7042,TOULOUSE-BLAGNAC,20170428,-0.075,9.1875
7043,TOULOUSE-BLAGNAC,20170429,0.0,11.15
7044,TOULOUSE-BLAGNAC,20170430,1.175,12.225
7045,TOULOUSE-BLAGNAC,20170501,3.425,10.5875
7046,TOULOUSE-BLAGNAC,20170502,8.7375,12.225
7047,TOULOUSE-BLAGNAC,20170503,7.8125,14.025
7048,TOULOUSE-BLAGNAC,20170504,0.15,15.4875
7049,TOULOUSE-BLAGNAC,20170505,-0.0375,15.5125
7050,TOULOUSE-BLAGNAC,20170506,9.85,14.9125
7051,TOULOUSE-BLAGNAC,20170507,4.05,14.825
7052,TOULOUSE-BLAGNAC,20170508,0.0,15.7125
7053,TOULOUSE-BLAGNAC,20170509,0.0,15.6
7054,TOULOUSE-BLAGNAC,20170510,1.2,16.45
7055,TOULOUSE-BLAGNAC,20170511,7.35,16.6125
7056,TOULOUSE-BLAGNAC,20170512,4.05,18.075
7057,TOULOUSE-BLAGNAC,20170513,6.025,17.2375
7058,TOULOUSE-BLAGNAC,20170514,0.6375,18.375
7059,TOULOUSE-BLAGNAC,20170515,0.225,20.5375
7060,TOULOUSE-BLAGNAC,20170516,0.0,22.1875
7061,TOULOUSE-BLAGNAC,20170517,-0.025,21.4875
7062,TOULOUSE-BLAGNAC,20170518,5.4375,14.625
7063,TOULOUSE-BLAGNAC,20170519,12.3125,12.55
7064,TOULOUSE-BLAGNAC,20170520,0.0875,14.425
7065,TOULOUSE-BLAGNAC,20170521,0.0,17.825
7066,TOULOUSE-BLAGNAC,20170522,0.6875,19.7375
7067,TOULOUSE-BLAGNAC,20170523,5.1625,16.1125
7068,TOULOUSE-BLAGNAC,20170524,0.05,19.9375
7069,TOULOUSE-BLAGNAC,20170525,0.0,23.3125
7070,TOULOUSE-BLAGNAC,20170526,0.0,23.0625
7071,TOULOUSE-BLAGNAC,20170527,0.0,22.525
7072,TOULOUSE-BLAGNAC,20170528,0.0,23.6375
7073,TOULOUSE-BLAGNAC,20170529,0.0625,20.975
7074,TOULOUSE-BLAGNAC,20170530,17.6375,18.1125
7075,TOULOUSE-BLAGNAC,20170531,22.1625,19.875
7076,TOULOUSE-BLAGNAC,20170601,2.925,22.0
7077,TOULOUSE-BLAGNAC,20170602,0.0,22.825
7078,TOULOUSE-BLAGNAC,20170603,0.75,18.6125
7079,TOULOUSE-BLAGNAC,20170604,6.75,15.9125
7080,TOULOUSE-BLAGNAC,20170605,-0.1,17.9
7081,TOULOUSE-BLAGNAC,20170606,0.125,17.7
7082,TOULOUSE-BLAGNAC,20170607,0.075,16.85
7083,TOULOUSE-BLAGNAC,20170608,0.0,21.2625
7084,TOULOUSE-BLAGNAC,20170609,3.35,20.8625
7085,TOULOUSE-BLAGNAC,20170610,0.4375,24.5625
7086,TOULOUSE-BLAGNAC,20170611,0.0,26.55
7087,TOULOUSE-BLAGNAC,20170612,0.0,22.475
7088,TOULOUSE-BLAGNAC,20170613,0.0,27.1
7089,TOULOUSE-BLAGNAC,20170614,0.0,27.95
7090,TOULOUSE-BLAGNAC,20170615,0.0,24.0125
7091,TOULOUSE-BLAGNAC,20170616,0.0,23.95
7092,TOULOUSE-BLAGNAC,20170617,0.0,24.675
7093,TOULOUSE-BLAGNAC,20170618,0.0,26.525
7094,TOULOUSE-BLAGNAC,20170619,0.0,26.8125
7095,TOULOUSE-BLAGNAC,20170620,0.0,27.3
7096,TOULOUSE-BLAGNAC,20170621,0.0,28.9
7097,TOULOUSE-BLAGNAC,20170622,0.0,30.0
7098,TOULOUSE-BLAGNAC,20170623,-0.075,22.35
7099,TOULOUSE-BLAGNAC,20170624,-0.1,22.6125
7100,TOULOUSE-BLAGNAC,20170625,-0.0125,23.1125
7101,TOULOUSE-BLAGNAC,20170626,1.175,22.675
7102,TOULOUSE-BLAGNAC,20170627,5.65,21.675
7103,TOULOUSE-BLAGNAC,20170628,15.5142857143,18.8
7104,TOULOUSE-BLAGNAC,20170629,0.0375,17.95
7105,TOULOUSE-BLAGNAC,20170630,0.3875,15.55
7106,TOULOUSE-BLAGNAC,20170701,2.875,15.4375
7107,TOULOUSE-BLAGNAC,20170702,3.975,17.9
7108,TOULOUSE-BLAGNAC,20170703,0.125,21.6875
7109,TOULOUSE-BLAGNAC,20170704,0.075,24.35
7110,TOULOUSE-BLAGNAC,20170705,0.0,24.7625
7111,TOULOUSE-BLAGNAC,20170706,0.0,24.7625
7112,TOULOUSE-BLAGNAC,20170707,0.0,27.45
7113,TOULOUSE-BLAGNAC,20170708,0.375,23.925
7114,TOULOUSE-BLAGNAC,20170709,10.4375,21.2625
7115,TOULOUSE-BLAGNAC,20170710,3.3375,20.4625
7116,TOULOUSE-BLAGNAC,20170711,0.35,21.875
7117,TOULOUSE-BLAGNAC,20170712,0.0,21.925
7118,TOULOUSE-BLAGNAC,20170713,0.0,21.9125
7119,TOULOUSE-BLAGNAC,20170714,0.0,21.475
7120,TOULOUSE-BLAGNAC,20170715,0.0,23.2125
7121,TOULOUSE-BLAGNAC,20170716,0.0,25.5
7122,TOULOUSE-BLAGNAC,20170717,0.0,26.35
7123,TOULOUSE-BLAGNAC,20170718,0.0,25.9
7124,TOULOUSE-BLAGNAC,20170719,-0.025,24.7375
7125,TOULOUSE-BLAGNAC,20170720,26.25,19.7625
7126,TOULOUSE-BLAGNAC,20170721,2.8875,20.1125
7127,TOULOUSE-BLAGNAC,20170722,1.45,21.4375
7128,TOULOUSE-BLAGNAC,20170723,0.0,20.8375
7129,TOULOUSE-BLAGNAC,20170724,2.4,19.6
7130,TOULOUSE-BLAGNAC,20170725,1.775,19.4875
7131,TOULOUSE-BLAGNAC,20170726,-0.075,20.15
7132,TOULOUSE-BLAGNAC,20170727,-0.0375,22.725
7133,TOULOUSE-BLAGNAC,20170728,0.0,23.0625
7134,TOULOUSE-BLAGNAC,20170729,0.0,25.325
7135,TOULOUSE-BLAGNAC,20170730,0.0,24.0625
7136,TOULOUSE-BLAGNAC,20170731,0.0,24.325
7137,TOULOUSE-BLAGNAC,20170801,-0.075,24.15
7138,TOULOUSE-BLAGNAC,20170802,-0.0428571428571,26.2
7139,TOULOUSE-BLAGNAC,20170803,0.0,26.2125
7140,TOULOUSE-BLAGNAC,20170804,0.0,26.725
7141,TOULOUSE-BLAGNAC,20170805,0.0,23.0375
7142,TOULOUSE-BLAGNAC,20170806,3.4,21.5875
7143,TOULOUSE-BLAGNAC,20170807,0.5375,23.7875
7144,TOULOUSE-BLAGNAC,20170808,5.45,19.1
7145,TOULOUSE-BLAGNAC,20170809,0.0875,16.8875
7146,TOULOUSE-BLAGNAC,20170810,0.1,16.9125
7147,TOULOUSE-BLAGNAC,20170811,0.85,18.0
7148,TOULOUSE-BLAGNAC,20170812,0.25,19.1375
7149,TOULOUSE-BLAGNAC,20170813,0.0,22.2875
7150,TOULOUSE-BLAGNAC,20170814,0.0,24.8875
7151,TOULOUSE-BLAGNAC,20170815,0.3,23.6625
7152,TOULOUSE-BLAGNAC,20170816,3.025,23.275
7153,TOULOUSE-BLAGNAC,20170817,0.0,24.475
7154,TOULOUSE-BLAGNAC,20170818,-0.0125,23.0125
7155,TOULOUSE-BLAGNAC,20170819,-0.0875,20.7625
7156,TOULOUSE-BLAGNAC,20170820,0.0,19.975
7157,TOULOUSE-BLAGNAC,20170821,0.0,23.625
7158,TOULOUSE-BLAGNAC,20170822,0.0,26.7375
7159,TOULOUSE-BLAGNAC,20170823,-0.0875,23.325
7160,TOULOUSE-BLAGNAC,20170824,-0.1,25.6
7161,TOULOUSE-BLAGNAC,20170825,-0.1,24.8625
7162,TOULOUSE-BLAGNAC,20170826,-0.0625,25.6125
7163,TOULOUSE-BLAGNAC,20170827,0.25,26.275
7164,TOULOUSE-BLAGNAC,20170828,1.5,26.5625
7165,TOULOUSE-BLAGNAC,20170829,0.0666666666667,25.2333333333
7166,TOULOUSE-BLAGNAC,20170830,1.15714285714,23.3428571429
7167,TOULOUSE-BLAGNAC,20170831,9.9625,17.7125
7168,TOULOUSE-BLAGNAC,20170901,0.514285714286,18.1
7169,TOULOUSE-BLAGNAC,20170902,3.125,17.4875
7170,TOULOUSE-BLAGNAC,20170903,0.0,18.1125
7171,TOULOUSE-BLAGNAC,20170904,1.0125,21.0625
7172,TOULOUSE-BLAGNAC,20170905,0.175,22.65
7173,TOULOUSE-BLAGNAC,20170906,0.125,20.25
7174,TOULOUSE-BLAGNAC,20170907,0.075,17.8875
7175,TOULOUSE-BLAGNAC,20170908,0.0,19.2375
7176,TOULOUSE-BLAGNAC,20170909,4.175,16.4875
7177,TOULOUSE-BLAGNAC,20170910,12.375,15.65
7178,TOULOUSE-BLAGNAC,20170911,0.25,18.2375
7179,TOULOUSE-BLAGNAC,20170912,0.3,16.8625
7180,TOULOUSE-BLAGNAC,20170913,-0.0375,20.1875
7181,TOULOUSE-BLAGNAC,20170914,0.35,16.75
7182,TOULOUSE-BLAGNAC,20170915,0.7875,14.1
7183,TOULOUSE-BLAGNAC,20170916,2.35,13.425
7184,TOULOUSE-BLAGNAC,20170917,0.1875,12.5625
7185,TOULOUSE-BLAGNAC,20170918,3.6,14.4
7186,TOULOUSE-BLAGNAC,20170919,1.7,15.0375
7187,TOULOUSE-BLAGNAC,20170920,0.0,14.525
7188,TOULOUSE-BLAGNAC,20170921,0.0,17.0625
7189,TOULOUSE-BLAGNAC,20170922,0.0,17.3125
7190,TOULOUSE-BLAGNAC,20170923,0.0,18.8125
7191,TOULOUSE-BLAGNAC,20170924,0.125,20.0125
7192,TOULOUSE-BLAGNAC,20170925,4.025,17.0125
7193,TOULOUSE-BLAGNAC,20170926,4.05,16.2875
7194,TOULOUSE-BLAGNAC,20170927,0.1,17.45
7195,TOULOUSE-BLAGNAC,20170928,0.0,19.6875
7196,TOULOUSE-BLAGNAC,20170929,0.0,20.325
7197,TOULOUSE-BLAGNAC,20170930,4.95,15.375
7198,TOULOUSE-BLAGNAC,20171001,4.9125,14.4375
7199,TOULOUSE-BLAGNAC,20171002,5.975,18.9375
7200,TOULOUSE-BLAGNAC,20171003,0.5625,19.825
7201,TOULOUSE-BLAGNAC,20171004,0.375,17.5125
7202,TOULOUSE-BLAGNAC,20171005,0.075,17.2625
7203,TOULOUSE-BLAGNAC,20171006,0.25,15.325
7204,TOULOUSE-BLAGNAC,20171007,0.15,12.7
7205,TOULOUSE-BLAGNAC,20171008,0.0,12.7625
7206,TOULOUSE-BLAGNAC,20171009,0.0,14.05
7207,TOULOUSE-BLAGNAC,20171010,0.0,14.4875
7208,TOULOUSE-BLAGNAC,20171011,0.0,16.725
7209,TOULOUSE-BLAGNAC,20171012,0.0,17.525
7210,TOULOUSE-BLAGNAC,20171013,0.0,17.8875
7211,TOULOUSE-BLAGNAC,20171014,0.0,17.425
7212,TOULOUSE-BLAGNAC,20171015,0.0,20.45
7213,TOULOUSE-BLAGNAC,20171016,0.0,20.075
7214,TOULOUSE-BLAGNAC,20171017,0.0,19.3375
7215,TOULOUSE-BLAGNAC,20171018,0.0,19.7625
7216,TOULOUSE-BLAGNAC,20171019,0.1625,15.825
7217,TOULOUSE-BLAGNAC,20171020,0.1625,16.1
7218,TOULOUSE-BLAGNAC,20171021,0.175,15.0
7219,TOULOUSE-BLAGNAC,20171022,0.575,13.0625
7220,TOULOUSE-BLAGNAC,20171023,1.45,13.9875
7221,TOULOUSE-BLAGNAC,20171024,0.0,14.95
7222,TOULOUSE-BLAGNAC,20171025,0.0,16.775
7223,TOULOUSE-BLAGNAC,20171026,0.0,18.95
7224,TOULOUSE-BLAGNAC,20171027,-0.05,16.55
7225,TOULOUSE-BLAGNAC,20171028,-0.05,13.4125
7226,TOULOUSE-BLAGNAC,20171029,0.075,10.8625
7227,TOULOUSE-BLAGNAC,20171030,0.225,11.75
