,Nom,JJ,rr24
520,BORDEAUX-MERIGNAC,20170604,8.7
521,BORDEAUX-MERIGNAC,20170605,0.425
522,BORDEAUX-MERIGNAC,20170606,1.9625
523,BORDEAUX-MERIGNAC,20170607,0.425
524,BORDEAUX-MERIGNAC,20170608,1.1
525,BORDEAUX-MERIGNAC,20170609,12.1
526,BORDEAUX-MERIGNAC,20170610,0.0
527,BORDEAUX-MERIGNAC,20170611,0.0
528,BORDEAUX-MERIGNAC,20170612,0.0
529,BORDEAUX-MERIGNAC,20170613,0.0
530,BORDEAUX-MERIGNAC,20170614,2.3375
531,BORDEAUX-MERIGNAC,20170615,1.05
532,BORDEAUX-MERIGNAC,20170616,0.0
533,BORDEAUX-MERIGNAC,20170617,0.0
534,BORDEAUX-MERIGNAC,20170618,0.0
535,BORDEAUX-MERIGNAC,20170619,-2499.75
536,BORDEAUX-MERIGNAC,20170620,-7499.25
537,BORDEAUX-MERIGNAC,20170621,0.0
538,BORDEAUX-MERIGNAC,20170622,0.0
539,BORDEAUX-MERIGNAC,20170623,0.1375
540,BORDEAUX-MERIGNAC,20170624,0.05
541,BORDEAUX-MERIGNAC,20170625,0.0
542,BORDEAUX-MERIGNAC,20170626,3.025
543,BORDEAUX-MERIGNAC,20170627,22.0
544,BORDEAUX-MERIGNAC,20170628,20.325
545,BORDEAUX-MERIGNAC,20170629,17.3875
546,BORDEAUX-MERIGNAC,20170630,26.225
547,BORDEAUX-MERIGNAC,20170701,9.0875
548,BORDEAUX-MERIGNAC,20170702,0.225
549,BORDEAUX-MERIGNAC,20170703,-1249.9625
550,BORDEAUX-MERIGNAC,20170704,-0.0375
551,BORDEAUX-MERIGNAC,20170705,0.0
552,BORDEAUX-MERIGNAC,20170706,0.0
553,BORDEAUX-MERIGNAC,20170707,0.0
554,BORDEAUX-MERIGNAC,20170708,5.6875
555,BORDEAUX-MERIGNAC,20170709,2.275
556,BORDEAUX-MERIGNAC,20170710,1.7
557,BORDEAUX-MERIGNAC,20170711,0.325
558,BORDEAUX-MERIGNAC,20170712,-0.0625
559,BORDEAUX-MERIGNAC,20170713,0.4375
560,BORDEAUX-MERIGNAC,20170714,0.275
561,BORDEAUX-MERIGNAC,20170715,0.0
562,BORDEAUX-MERIGNAC,20170716,0.0
563,BORDEAUX-MERIGNAC,20170717,0.0
564,BORDEAUX-MERIGNAC,20170718,0.4
565,BORDEAUX-MERIGNAC,20170719,3.525
566,BORDEAUX-MERIGNAC,20170720,0.0125
567,BORDEAUX-MERIGNAC,20170721,-0.0125
568,BORDEAUX-MERIGNAC,20170722,0.0
569,BORDEAUX-MERIGNAC,20170723,-0.0125
570,BORDEAUX-MERIGNAC,20170724,5.325
571,BORDEAUX-MERIGNAC,20170725,1.275
572,BORDEAUX-MERIGNAC,20170726,0.7125
573,BORDEAUX-MERIGNAC,20170727,1.75
574,BORDEAUX-MERIGNAC,20170728,0.325
575,BORDEAUX-MERIGNAC,20170729,0.0
576,BORDEAUX-MERIGNAC,20170730,0.0
577,BORDEAUX-MERIGNAC,20170731,0.0
578,BORDEAUX-MERIGNAC,20170801,2.875
579,BORDEAUX-MERIGNAC,20170802,0.325
580,BORDEAUX-MERIGNAC,20170803,0.0
581,BORDEAUX-MERIGNAC,20170804,0.0
582,BORDEAUX-MERIGNAC,20170805,0.0
583,BORDEAUX-MERIGNAC,20170806,0.0
584,BORDEAUX-MERIGNAC,20170807,0.1
585,BORDEAUX-MERIGNAC,20170808,4.9
586,BORDEAUX-MERIGNAC,20170809,3.9625
587,BORDEAUX-MERIGNAC,20170810,2.5125
588,BORDEAUX-MERIGNAC,20170811,0.125
589,BORDEAUX-MERIGNAC,20170812,0.0
590,BORDEAUX-MERIGNAC,20170813,0.0
591,BORDEAUX-MERIGNAC,20170814,0.0
592,BORDEAUX-MERIGNAC,20170815,1.5625
593,BORDEAUX-MERIGNAC,20170816,-1248.375
594,BORDEAUX-MERIGNAC,20170817,0.0
595,BORDEAUX-MERIGNAC,20170818,0.3
596,BORDEAUX-MERIGNAC,20170819,0.2875
597,BORDEAUX-MERIGNAC,20170820,0.0
598,BORDEAUX-MERIGNAC,20170821,0.0
599,BORDEAUX-MERIGNAC,20170822,0.0
600,BORDEAUX-MERIGNAC,20170823,0.0
601,BORDEAUX-MERIGNAC,20170824,0.0
602,BORDEAUX-MERIGNAC,20170825,0.0
603,BORDEAUX-MERIGNAC,20170826,0.0
604,BORDEAUX-MERIGNAC,20170827,2.3625
605,BORDEAUX-MERIGNAC,20170828,3.9375
606,BORDEAUX-MERIGNAC,20170829,0.216666666667
607,BORDEAUX-MERIGNAC,20170830,7.95714285714
608,BORDEAUX-MERIGNAC,20170831,1.125
609,BORDEAUX-MERIGNAC,20170901,2.2
610,BORDEAUX-MERIGNAC,20170902,1.8625
611,BORDEAUX-MERIGNAC,20170903,0.475
612,BORDEAUX-MERIGNAC,20170904,2.925
613,BORDEAUX-MERIGNAC,20170905,0.575
614,BORDEAUX-MERIGNAC,20170906,0.8
615,BORDEAUX-MERIGNAC,20170907,0.025
616,BORDEAUX-MERIGNAC,20170908,0.0
617,BORDEAUX-MERIGNAC,20170909,15.0625
618,BORDEAUX-MERIGNAC,20170910,3.8625
619,BORDEAUX-MERIGNAC,20170911,3.275
620,BORDEAUX-MERIGNAC,20170912,4.325
621,BORDEAUX-MERIGNAC,20170913,2.55
622,BORDEAUX-MERIGNAC,20170914,4.175
623,BORDEAUX-MERIGNAC,20170915,2.425
624,BORDEAUX-MERIGNAC,20170916,5.2
625,BORDEAUX-MERIGNAC,20170917,10.625
626,BORDEAUX-MERIGNAC,20170918,2.65
627,BORDEAUX-MERIGNAC,20170919,0.0375
628,BORDEAUX-MERIGNAC,20170920,0.0
629,BORDEAUX-MERIGNAC,20170921,0.0
630,BORDEAUX-MERIGNAC,20170922,0.0
631,BORDEAUX-MERIGNAC,20170923,0.0
632,BORDEAUX-MERIGNAC,20170924,0.0
633,BORDEAUX-MERIGNAC,20170925,3.125
634,BORDEAUX-MERIGNAC,20170926,2.5375
635,BORDEAUX-MERIGNAC,20170927,0.1625
636,BORDEAUX-MERIGNAC,20170928,0.025
637,BORDEAUX-MERIGNAC,20170929,0.0
638,BORDEAUX-MERIGNAC,20170930,1.8375
639,BORDEAUX-MERIGNAC,20171001,2.225
640,BORDEAUX-MERIGNAC,20171002,2.0
641,BORDEAUX-MERIGNAC,20171003,0.675
642,BORDEAUX-MERIGNAC,20171004,0.25
643,BORDEAUX-MERIGNAC,20171005,0.0
644,BORDEAUX-MERIGNAC,20171006,0.6625
645,BORDEAUX-MERIGNAC,20171007,0.125
646,BORDEAUX-MERIGNAC,20171008,0.0
647,BORDEAUX-MERIGNAC,20171009,-0.025
648,BORDEAUX-MERIGNAC,20171010,-0.075
649,BORDEAUX-MERIGNAC,20171011,0.125
650,BORDEAUX-MERIGNAC,20171012,0.225
651,BORDEAUX-MERIGNAC,20171013,0.225
652,BORDEAUX-MERIGNAC,20171014,-1249.6
653,BORDEAUX-MERIGNAC,20171015,0.15
654,BORDEAUX-MERIGNAC,20171016,0.0
655,BORDEAUX-MERIGNAC,20171017,0.15
656,BORDEAUX-MERIGNAC,20171018,1.05
657,BORDEAUX-MERIGNAC,20171019,2.375
658,BORDEAUX-MERIGNAC,20171020,0.175
659,BORDEAUX-MERIGNAC,20171021,0.4
660,BORDEAUX-MERIGNAC,20171022,2.05
661,BORDEAUX-MERIGNAC,20171023,0.75
662,BORDEAUX-MERIGNAC,20171024,0.1
663,BORDEAUX-MERIGNAC,20171025,0.075
664,BORDEAUX-MERIGNAC,20171026,0.125
665,BORDEAUX-MERIGNAC,20171027,0.075
666,BORDEAUX-MERIGNAC,20171028,0.0
667,BORDEAUX-MERIGNAC,20171029,0.05
668,BORDEAUX-MERIGNAC,20171030,0.5
669,BORDEAUX-MERIGNAC,20171031,0.05
670,BORDEAUX-MERIGNAC,20171101,0.0
671,BORDEAUX-MERIGNAC,20171102,0.0
672,BORDEAUX-MERIGNAC,20171103,-0.0375
673,BORDEAUX-MERIGNAC,20171104,0.775
674,BORDEAUX-MERIGNAC,20171105,1.675
675,BORDEAUX-MERIGNAC,20171106,0.375
676,BORDEAUX-MERIGNAC,20171107,0.1375
677,BORDEAUX-MERIGNAC,20171108,-1246.975
678,BORDEAUX-MERIGNAC,20171109,0.8625
679,BORDEAUX-MERIGNAC,20171110,0.2875
680,BORDEAUX-MERIGNAC,20171111,2.2
681,BORDEAUX-MERIGNAC,20171112,4.125
682,BORDEAUX-MERIGNAC,20171113,3.15
683,BORDEAUX-MERIGNAC,20171114,0.0
684,BORDEAUX-MERIGNAC,20171115,0.0
685,BORDEAUX-MERIGNAC,20171116,0.0
686,BORDEAUX-MERIGNAC,20171117,0.0
687,BORDEAUX-MERIGNAC,20171118,0.0
688,BORDEAUX-MERIGNAC,20171119,0.0
689,BORDEAUX-MERIGNAC,20171120,0.0
690,BORDEAUX-MERIGNAC,20171121,0.0
691,BORDEAUX-MERIGNAC,20171122,0.0
692,BORDEAUX-MERIGNAC,20171123,0.0
693,BORDEAUX-MERIGNAC,20171124,4.9875
694,BORDEAUX-MERIGNAC,20171125,16.4125
695,BORDEAUX-MERIGNAC,20171126,0.55
696,BORDEAUX-MERIGNAC,20171127,0.0
697,BORDEAUX-MERIGNAC,20171128,3.7875
698,BORDEAUX-MERIGNAC,20171129,5.91428571429
699,BORDEAUX-MERIGNAC,20171130,0.05
700,BORDEAUX-MERIGNAC,20171201,2.3
701,BORDEAUX-MERIGNAC,20171202,0.025
702,BORDEAUX-MERIGNAC,20171203,-0.025
703,BORDEAUX-MERIGNAC,20171204,0.8
704,BORDEAUX-MERIGNAC,20171205,-0.0125
705,BORDEAUX-MERIGNAC,20171206,0.0
706,BORDEAUX-MERIGNAC,20171207,0.7
707,BORDEAUX-MERIGNAC,20171208,11.375
708,BORDEAUX-MERIGNAC,20171209,1.7625
709,BORDEAUX-MERIGNAC,20171210,26.7
710,BORDEAUX-MERIGNAC,20171211,40.5625
711,BORDEAUX-MERIGNAC,20171212,13.3875
712,BORDEAUX-MERIGNAC,20171213,2.75
713,BORDEAUX-MERIGNAC,20171214,4.375
714,BORDEAUX-MERIGNAC,20171215,10.5125
715,BORDEAUX-MERIGNAC,20171216,5.725
716,BORDEAUX-MERIGNAC,20171217,-0.0625
717,BORDEAUX-MERIGNAC,20171218,0.9125
718,BORDEAUX-MERIGNAC,20171219,0.8625
719,BORDEAUX-MERIGNAC,20171220,0.0
720,BORDEAUX-MERIGNAC,20171221,0.0
721,BORDEAUX-MERIGNAC,20171222,0.4125
722,BORDEAUX-MERIGNAC,20171223,0.75
723,BORDEAUX-MERIGNAC,20171224,-0.0375
724,BORDEAUX-MERIGNAC,20171225,0.0
725,BORDEAUX-MERIGNAC,20171226,4.15
726,BORDEAUX-MERIGNAC,20171227,13.6375
727,BORDEAUX-MERIGNAC,20171228,3.4875
728,BORDEAUX-MERIGNAC,20171229,7.75
729,BORDEAUX-MERIGNAC,20171230,6.525
730,BORDEAUX-MERIGNAC,20171231,1.0375
731,BORDEAUX-MERIGNAC,20180101,7.2875
732,BORDEAUX-MERIGNAC,20180102,12.325
733,BORDEAUX-MERIGNAC,20180103,6.4625
734,BORDEAUX-MERIGNAC,20180104,3.425
735,BORDEAUX-MERIGNAC,20180105,9.475
736,BORDEAUX-MERIGNAC,20180106,3.825
737,BORDEAUX-MERIGNAC,20180107,2.725
738,BORDEAUX-MERIGNAC,20180108,0.7625
739,BORDEAUX-MERIGNAC,20180109,-0.0375
740,BORDEAUX-MERIGNAC,20180110,1.025
741,BORDEAUX-MERIGNAC,20180111,5.45
742,BORDEAUX-MERIGNAC,20180112,1.1
743,BORDEAUX-MERIGNAC,20180113,0.0
744,BORDEAUX-MERIGNAC,20180114,1.35
745,BORDEAUX-MERIGNAC,20180115,1.1375
746,BORDEAUX-MERIGNAC,20180116,8.95
747,BORDEAUX-MERIGNAC,20180117,8.3
748,BORDEAUX-MERIGNAC,20180118,1.7
749,BORDEAUX-MERIGNAC,20180119,4.4
750,BORDEAUX-MERIGNAC,20180120,11.3125
751,BORDEAUX-MERIGNAC,20180121,11.7375
752,BORDEAUX-MERIGNAC,20180122,3.1
753,BORDEAUX-MERIGNAC,20180123,0.9375
754,BORDEAUX-MERIGNAC,20180124,-0.05
755,BORDEAUX-MERIGNAC,20180125,3.375
756,BORDEAUX-MERIGNAC,20180126,9.8
757,BORDEAUX-MERIGNAC,20180127,2.525
758,BORDEAUX-MERIGNAC,20180128,0.0
759,BORDEAUX-MERIGNAC,20180129,0.0
760,BORDEAUX-MERIGNAC,20180130,-0.0625
761,BORDEAUX-MERIGNAC,20180131,0.0375
762,BORDEAUX-MERIGNAC,20180201,4.2
763,BORDEAUX-MERIGNAC,20180202,0.6625
764,BORDEAUX-MERIGNAC,20180203,2.2625
765,BORDEAUX-MERIGNAC,20180204,4.3625
766,BORDEAUX-MERIGNAC,20180205,-0.075
767,BORDEAUX-MERIGNAC,20180206,-0.1
768,BORDEAUX-MERIGNAC,20180207,-0.075
769,BORDEAUX-MERIGNAC,20180208,-0.075
770,BORDEAUX-MERIGNAC,20180209,0.5125
771,BORDEAUX-MERIGNAC,20180210,0.8625
772,BORDEAUX-MERIGNAC,20180211,1.925
773,BORDEAUX-MERIGNAC,20180212,1.2375
774,BORDEAUX-MERIGNAC,20180213,1.95
775,BORDEAUX-MERIGNAC,20180214,9.0875
776,BORDEAUX-MERIGNAC,20180215,9.4875
777,BORDEAUX-MERIGNAC,20180216,4.05
778,BORDEAUX-MERIGNAC,20180217,2.75
779,BORDEAUX-MERIGNAC,20180218,2.0375
780,BORDEAUX-MERIGNAC,20180219,2.725
781,BORDEAUX-MERIGNAC,20180220,0.325
782,BORDEAUX-MERIGNAC,20180221,0.85
783,BORDEAUX-MERIGNAC,20180222,0.0
784,BORDEAUX-MERIGNAC,20180223,0.0
785,BORDEAUX-MERIGNAC,20180224,0.0
786,BORDEAUX-MERIGNAC,20180225,0.0
787,BORDEAUX-MERIGNAC,20180226,0.0
788,BORDEAUX-MERIGNAC,20180227,0.0
789,BORDEAUX-MERIGNAC,20180228,0.2875
790,BORDEAUX-MERIGNAC,20180301,3.55
791,BORDEAUX-MERIGNAC,20180302,7.2875
792,BORDEAUX-MERIGNAC,20180303,0.525
793,BORDEAUX-MERIGNAC,20180304,4.275
794,BORDEAUX-MERIGNAC,20180305,1.05
795,BORDEAUX-MERIGNAC,20180306,0.45
796,BORDEAUX-MERIGNAC,20180307,3.1
797,BORDEAUX-MERIGNAC,20180308,1.7
798,BORDEAUX-MERIGNAC,20180309,0.0
799,BORDEAUX-MERIGNAC,20180310,0.8
800,BORDEAUX-MERIGNAC,20180311,-0.0625
801,BORDEAUX-MERIGNAC,20180312,6.35
802,BORDEAUX-MERIGNAC,20180313,4.1
803,BORDEAUX-MERIGNAC,20180314,0.225
804,BORDEAUX-MERIGNAC,20180315,1.85
805,BORDEAUX-MERIGNAC,20180316,4.1
806,BORDEAUX-MERIGNAC,20180317,5.6
807,BORDEAUX-MERIGNAC,20180318,5.875
808,BORDEAUX-MERIGNAC,20180319,4.475
809,BORDEAUX-MERIGNAC,20180320,3.0375
810,BORDEAUX-MERIGNAC,20180321,0.0
811,BORDEAUX-MERIGNAC,20180322,0.0
812,BORDEAUX-MERIGNAC,20180323,-0.0625
813,BORDEAUX-MERIGNAC,20180324,10.7875
814,BORDEAUX-MERIGNAC,20180325,5.4125
815,BORDEAUX-MERIGNAC,20180326,3.0875
816,BORDEAUX-MERIGNAC,20180327,3.9
817,BORDEAUX-MERIGNAC,20180328,8.8625
818,BORDEAUX-MERIGNAC,20180329,4.725
819,BORDEAUX-MERIGNAC,20180330,4.45
820,BORDEAUX-MERIGNAC,20180331,12.2875
821,BORDEAUX-MERIGNAC,20180401,4.7625
822,BORDEAUX-MERIGNAC,20180402,0.0125
823,BORDEAUX-MERIGNAC,20180403,0.325
824,BORDEAUX-MERIGNAC,20180404,1.05
825,BORDEAUX-MERIGNAC,20180405,0.1625
826,BORDEAUX-MERIGNAC,20180406,0.0125
827,BORDEAUX-MERIGNAC,20180407,4.0375
828,BORDEAUX-MERIGNAC,20180408,8.875
829,BORDEAUX-MERIGNAC,20180409,2.025
830,BORDEAUX-MERIGNAC,20180410,8.7875
831,BORDEAUX-MERIGNAC,20180411,16.4875
832,BORDEAUX-MERIGNAC,20180412,0.35
833,BORDEAUX-MERIGNAC,20180413,1.2125
834,BORDEAUX-MERIGNAC,20180414,13.6375
835,BORDEAUX-MERIGNAC,20180415,0.1
836,BORDEAUX-MERIGNAC,20180416,0.05
837,BORDEAUX-MERIGNAC,20180417,-0.025
838,BORDEAUX-MERIGNAC,20180418,0.0
839,BORDEAUX-MERIGNAC,20180419,0.0
840,BORDEAUX-MERIGNAC,20180420,0.0
841,BORDEAUX-MERIGNAC,20180421,0.0
842,BORDEAUX-MERIGNAC,20180422,-0.0125
843,BORDEAUX-MERIGNAC,20180423,1.15
844,BORDEAUX-MERIGNAC,20180424,0.0125
845,BORDEAUX-MERIGNAC,20180425,-0.025
846,BORDEAUX-MERIGNAC,20180426,-0.075
847,BORDEAUX-MERIGNAC,20180427,0.1
848,BORDEAUX-MERIGNAC,20180428,2.775
849,BORDEAUX-MERIGNAC,20180429,3.525
850,BORDEAUX-MERIGNAC,20180430,8.0625
851,BORDEAUX-MERIGNAC,20180501,4.5875
852,BORDEAUX-MERIGNAC,20180502,0.275
853,BORDEAUX-MERIGNAC,20180503,2.25
854,BORDEAUX-MERIGNAC,20180504,0.725
855,BORDEAUX-MERIGNAC,20180505,-0.0125
856,BORDEAUX-MERIGNAC,20180506,-0.0875
857,BORDEAUX-MERIGNAC,20180507,0.0
858,BORDEAUX-MERIGNAC,20180508,0.0
859,BORDEAUX-MERIGNAC,20180509,0.0
860,BORDEAUX-MERIGNAC,20180510,-0.0875
861,BORDEAUX-MERIGNAC,20180511,-0.0375
862,BORDEAUX-MERIGNAC,20180512,5.7125
863,BORDEAUX-MERIGNAC,20180513,5.825
864,BORDEAUX-MERIGNAC,20180514,1.975
865,BORDEAUX-MERIGNAC,20180515,2.2
866,BORDEAUX-MERIGNAC,20180516,0.175
867,BORDEAUX-MERIGNAC,20180517,-0.0375
868,BORDEAUX-MERIGNAC,20180518,-0.0625
869,BORDEAUX-MERIGNAC,20180519,0.0
870,BORDEAUX-MERIGNAC,20180520,0.0
871,BORDEAUX-MERIGNAC,20180521,1.75
872,BORDEAUX-MERIGNAC,20180522,3.0125
873,BORDEAUX-MERIGNAC,20180523,0.1
874,BORDEAUX-MERIGNAC,20180524,-0.075
875,BORDEAUX-MERIGNAC,20180525,2.55
876,BORDEAUX-MERIGNAC,20180526,7.25
877,BORDEAUX-MERIGNAC,20180527,6.9
878,BORDEAUX-MERIGNAC,20180528,1.9
879,BORDEAUX-MERIGNAC,20180529,3.9
880,BORDEAUX-MERIGNAC,20180530,0.325
881,BORDEAUX-MERIGNAC,20180531,0.2
882,BORDEAUX-MERIGNAC,20180601,0.0625
883,BORDEAUX-MERIGNAC,20180602,0.0
884,BORDEAUX-MERIGNAC,20180603,-0.075
885,BORDEAUX-MERIGNAC,20180604,1.975
886,BORDEAUX-MERIGNAC,20180605,3.775
887,BORDEAUX-MERIGNAC,20180606,5.6625
888,BORDEAUX-MERIGNAC,20180607,1.525
889,BORDEAUX-MERIGNAC,20180608,0.0
890,BORDEAUX-MERIGNAC,20180609,0.575
891,BORDEAUX-MERIGNAC,20180610,-6248.925
892,BORDEAUX-MERIGNAC,20180611,-2496.175
893,BORDEAUX-MERIGNAC,20180612,5.05
894,BORDEAUX-MERIGNAC,20180613,8.125
895,BORDEAUX-MERIGNAC,20180614,2.2375
896,BORDEAUX-MERIGNAC,20180615,2.125
897,BORDEAUX-MERIGNAC,20180616,1.2625
898,BORDEAUX-MERIGNAC,20180617,0.0
899,BORDEAUX-MERIGNAC,20180618,0.6875
900,BORDEAUX-MERIGNAC,20180619,0.5
901,BORDEAUX-MERIGNAC,20180620,0.0
902,BORDEAUX-MERIGNAC,20180621,0.0
903,BORDEAUX-MERIGNAC,20180622,0.0
904,BORDEAUX-MERIGNAC,20180623,0.0
905,BORDEAUX-MERIGNAC,20180624,0.0
906,BORDEAUX-MERIGNAC,20180625,0.0
907,BORDEAUX-MERIGNAC,20180626,0.0
908,BORDEAUX-MERIGNAC,20180627,0.0
909,BORDEAUX-MERIGNAC,20180628,0.0
910,BORDEAUX-MERIGNAC,20180629,-0.1
911,BORDEAUX-MERIGNAC,20180630,0.4
912,BORDEAUX-MERIGNAC,20180701,6.8
913,BORDEAUX-MERIGNAC,20180702,5.75
914,BORDEAUX-MERIGNAC,20180703,0.8
915,BORDEAUX-MERIGNAC,20180704,-3749.575
916,BORDEAUX-MERIGNAC,20180705,-3742.2125
917,BORDEAUX-MERIGNAC,20180706,1.55
918,BORDEAUX-MERIGNAC,20180707,0.2
919,BORDEAUX-MERIGNAC,20180708,0.0
920,BORDEAUX-MERIGNAC,20180709,0.0
921,BORDEAUX-MERIGNAC,20180710,0.0
922,BORDEAUX-MERIGNAC,20180711,0.0
923,BORDEAUX-MERIGNAC,20180712,0.0
924,BORDEAUX-MERIGNAC,20180713,0.0
925,BORDEAUX-MERIGNAC,20180714,0.0
926,BORDEAUX-MERIGNAC,20180715,2.825
927,BORDEAUX-MERIGNAC,20180716,24.775
928,BORDEAUX-MERIGNAC,20180717,7.0375
929,BORDEAUX-MERIGNAC,20180718,0.075
930,BORDEAUX-MERIGNAC,20180719,0.1125
931,BORDEAUX-MERIGNAC,20180720,0.0
932,BORDEAUX-MERIGNAC,20180721,0.35
933,BORDEAUX-MERIGNAC,20180722,0.05
934,BORDEAUX-MERIGNAC,20180723,0.0
935,BORDEAUX-MERIGNAC,20180724,0.0
936,BORDEAUX-MERIGNAC,20180725,0.0
937,BORDEAUX-MERIGNAC,20180726,0.0
938,BORDEAUX-MERIGNAC,20180727,-0.0625
939,BORDEAUX-MERIGNAC,20180728,0.4625
940,BORDEAUX-MERIGNAC,20180729,0.3
941,BORDEAUX-MERIGNAC,20180730,0.0
942,BORDEAUX-MERIGNAC,20180731,0.0
943,BORDEAUX-MERIGNAC,20180801,0.0
944,BORDEAUX-MERIGNAC,20180802,0.0
945,BORDEAUX-MERIGNAC,20180803,0.0
946,BORDEAUX-MERIGNAC,20180804,0.0
947,BORDEAUX-MERIGNAC,20180805,0.0
948,BORDEAUX-MERIGNAC,20180806,0.0
949,BORDEAUX-MERIGNAC,20180807,0.0
950,BORDEAUX-MERIGNAC,20180808,0.2875
951,BORDEAUX-MERIGNAC,20180809,7.4875
952,BORDEAUX-MERIGNAC,20180810,1.4375
953,BORDEAUX-MERIGNAC,20180811,0.075
954,BORDEAUX-MERIGNAC,20180812,0.0
955,BORDEAUX-MERIGNAC,20180813,-0.0125
956,BORDEAUX-MERIGNAC,20180814,0.15
957,BORDEAUX-MERIGNAC,20180815,0.0
958,BORDEAUX-MERIGNAC,20180816,0.0
959,BORDEAUX-MERIGNAC,20180817,-0.0875
960,BORDEAUX-MERIGNAC,20180818,-0.0125
961,BORDEAUX-MERIGNAC,20180819,0.0
962,BORDEAUX-MERIGNAC,20180820,0.0
963,BORDEAUX-MERIGNAC,20180821,0.0
964,BORDEAUX-MERIGNAC,20180822,0.0
965,BORDEAUX-MERIGNAC,20180823,0.0
966,BORDEAUX-MERIGNAC,20180824,1.8125
967,BORDEAUX-MERIGNAC,20180825,0.4875
968,BORDEAUX-MERIGNAC,20180826,0.0625
969,BORDEAUX-MERIGNAC,20180827,0.0
970,BORDEAUX-MERIGNAC,20180828,0.9125
971,BORDEAUX-MERIGNAC,20180829,6.375
972,BORDEAUX-MERIGNAC,20180830,-0.025
973,BORDEAUX-MERIGNAC,20180831,0.0
974,BORDEAUX-MERIGNAC,20180901,0.0
975,BORDEAUX-MERIGNAC,20180902,0.0
976,BORDEAUX-MERIGNAC,20180903,0.0
977,BORDEAUX-MERIGNAC,20180904,0.0
978,BORDEAUX-MERIGNAC,20180905,-0.0375
979,BORDEAUX-MERIGNAC,20180906,0.2125
980,BORDEAUX-MERIGNAC,20180907,0.725
981,BORDEAUX-MERIGNAC,20180908,0.0
982,BORDEAUX-MERIGNAC,20180909,1.05
983,BORDEAUX-MERIGNAC,20180910,1.075
984,BORDEAUX-MERIGNAC,20180911,0.075
985,BORDEAUX-MERIGNAC,20180912,0.0
986,BORDEAUX-MERIGNAC,20180913,0.0
987,BORDEAUX-MERIGNAC,20180914,0.0
988,BORDEAUX-MERIGNAC,20180915,0.0
989,BORDEAUX-MERIGNAC,20180916,0.0
990,BORDEAUX-MERIGNAC,20180917,0.0
991,BORDEAUX-MERIGNAC,20180918,-0.075
992,BORDEAUX-MERIGNAC,20180919,-0.0375
993,BORDEAUX-MERIGNAC,20180920,0.0
994,BORDEAUX-MERIGNAC,20180921,-0.05
995,BORDEAUX-MERIGNAC,20180922,-0.0625
996,BORDEAUX-MERIGNAC,20180923,-0.025
997,BORDEAUX-MERIGNAC,20180924,-0.1
998,BORDEAUX-MERIGNAC,20180925,0.0
999,BORDEAUX-MERIGNAC,20180926,0.0
1000,BORDEAUX-MERIGNAC,20180927,0.0
1001,BORDEAUX-MERIGNAC,20180928,0.0
1002,BORDEAUX-MERIGNAC,20180929,0.0
1003,BORDEAUX-MERIGNAC,20180930,0.0
1004,BORDEAUX-MERIGNAC,20181001,0.0
1005,BORDEAUX-MERIGNAC,20181002,0.0
1006,BORDEAUX-MERIGNAC,20181003,0.0
1007,BORDEAUX-MERIGNAC,20181004,0.0
1008,BORDEAUX-MERIGNAC,20181005,0.0
1009,BORDEAUX-MERIGNAC,20181006,-0.0875
1010,BORDEAUX-MERIGNAC,20181007,0.05
1011,BORDEAUX-MERIGNAC,20181008,0.0625
1012,BORDEAUX-MERIGNAC,20181009,0.0
1013,BORDEAUX-MERIGNAC,20181010,3.725
1014,BORDEAUX-MERIGNAC,20181011,8.175
1015,BORDEAUX-MERIGNAC,20181012,1.0
1016,BORDEAUX-MERIGNAC,20181013,0.0
1017,BORDEAUX-MERIGNAC,20181014,5.4875
1018,BORDEAUX-MERIGNAC,20181015,14.1875
1019,BORDEAUX-MERIGNAC,20181016,0.975
1020,BORDEAUX-MERIGNAC,20181017,0.05
1021,BORDEAUX-MERIGNAC,20181018,0.375
1022,BORDEAUX-MERIGNAC,20181019,0.225
1023,BORDEAUX-MERIGNAC,20181020,0.0
1024,BORDEAUX-MERIGNAC,20181021,0.0
1025,BORDEAUX-MERIGNAC,20181022,0.0
1026,BORDEAUX-MERIGNAC,20181023,0.0
1027,BORDEAUX-MERIGNAC,20181024,0.0
1028,BORDEAUX-MERIGNAC,20181025,0.0
1029,BORDEAUX-MERIGNAC,20181026,0.325
1030,BORDEAUX-MERIGNAC,20181027,0.6
1031,BORDEAUX-MERIGNAC,20181028,6.55
1032,BORDEAUX-MERIGNAC,20181029,12.2125
1033,BORDEAUX-MERIGNAC,20181030,-0.0625
1034,BORDEAUX-MERIGNAC,20181031,1.4125
1035,BORDEAUX-MERIGNAC,20181101,10.275
1036,BORDEAUX-MERIGNAC,20181102,3.85
1037,BORDEAUX-MERIGNAC,20181103,0.25
1038,BORDEAUX-MERIGNAC,20181104,0.0
1039,BORDEAUX-MERIGNAC,20181105,0.575
1040,BORDEAUX-MERIGNAC,20181106,18.1125
1041,BORDEAUX-MERIGNAC,20181107,11.2875
1042,BORDEAUX-MERIGNAC,20181108,3.3125
1043,BORDEAUX-MERIGNAC,20181109,4.4625
1044,BORDEAUX-MERIGNAC,20181110,5.825
1045,BORDEAUX-MERIGNAC,20181111,4.975
1046,BORDEAUX-MERIGNAC,20181112,5.0125
1047,BORDEAUX-MERIGNAC,20181113,6.3875
