	Nom	JJ	t
4729	ST GIRONS	20161225	6.65
4730	ST GIRONS	20161226	4.55
4731	ST GIRONS	20161227	6.2375
4732	ST GIRONS	20161228	5.1875
4733	ST GIRONS	20161229	4.0
4734	ST GIRONS	20161230	-1.1875
4735	ST GIRONS	20161231	-0.6625
4736	ST GIRONS	20170101	0.45
4737	ST GIRONS	20170102	-3.0
4738	ST GIRONS	20170103	-1.55
4739	ST GIRONS	20170104	-0.8
4740	ST GIRONS	20170105	-0.1375
4741	ST GIRONS	20170106	-1.4
4742	ST GIRONS	20170107	-1.625
4743	ST GIRONS	20170108	0.6875
4744	ST GIRONS	20170109	3.4875
4745	ST GIRONS	20170110	4.8375
4746	ST GIRONS	20170111	5.3
4747	ST GIRONS	20170112	8.275
4748	ST GIRONS	20170113	3.7125
4749	ST GIRONS	20170114	1.9875
4750	ST GIRONS	20170115	2.775
4751	ST GIRONS	20170116	4.75
4752	ST GIRONS	20170117	-1.05
4753	ST GIRONS	20170118	-3.4125
4754	ST GIRONS	20170119	-3.275
4755	ST GIRONS	20170120	-1.3625
4756	ST GIRONS	20170121	1.7375
4757	ST GIRONS	20170122	3.5375
4758	ST GIRONS	20170123	3.675
4759	ST GIRONS	20170124	3.7375
4760	ST GIRONS	20170125	-0.3125
4761	ST GIRONS	20170126	0.0375
4762	ST GIRONS	20170127	9.125
4763	ST GIRONS	20170128	6.125
4764	ST GIRONS	20170129	6.2
4765	ST GIRONS	20170130	8.25
4766	ST GIRONS	20170131	9.9
4767	ST GIRONS	20170201	7.775
4768	ST GIRONS	20170202	8.1375
4769	ST GIRONS	20170203	6.625
4770	ST GIRONS	20170204	7.9375
4771	ST GIRONS	20170205	5.8
4772	ST GIRONS	20170206	6.375
4773	ST GIRONS	20170207	9.975
4774	ST GIRONS	20170208	4.5125
4775	ST GIRONS	20170209	3.9125
4776	ST GIRONS	20170210	4.3375
4777	ST GIRONS	20170211	3.35
4778	ST GIRONS	20170212	8.5
4779	ST GIRONS	20170213	12.8
4780	ST GIRONS	20170214	10.625
4781	ST GIRONS	20170215	8.3375
4782	ST GIRONS	20170216	8.6
4783	ST GIRONS	20170217	8.3875
4784	ST GIRONS	20170218	8.125
4785	ST GIRONS	20170219	6.1875
4786	ST GIRONS	20170220	7.675
4787	ST GIRONS	20170221	7.8875
4788	ST GIRONS	20170222	8.2
4789	ST GIRONS	20170223	9.4375
4790	ST GIRONS	20170224	7.8625
4791	ST GIRONS	20170225	5.775
4792	ST GIRONS	20170226	6.7875
4793	ST GIRONS	20170227	9.675
4794	ST GIRONS	20170228	8.2125
4795	ST GIRONS	20170301	7.1625
4796	ST GIRONS	20170302	9.9
4797	ST GIRONS	20170303	10.675
4798	ST GIRONS	20170304	6.7125
4799	ST GIRONS	20170305	7.8
4800	ST GIRONS	20170306	11.2875
4801	ST GIRONS	20170307	9.6625
4802	ST GIRONS	20170308	12.2625
4803	ST GIRONS	20170309	10.8875
4804	ST GIRONS	20170310	11.1375
4805	ST GIRONS	20170311	14.85
4806	ST GIRONS	20170312	11.375
4807	ST GIRONS	20170313	8.8375
4808	ST GIRONS	20170314	11.2375
4809	ST GIRONS	20170315	10.1625
4810	ST GIRONS	20170316	12.2875
4811	ST GIRONS	20170317	12.0142857143
4812	ST GIRONS	20170318	8.37142857143
4813	ST GIRONS	20170319	9.3125
4814	ST GIRONS	20170320	9.675
4815	ST GIRONS	20170321	8.475
4816	ST GIRONS	20170322	9.075
4817	ST GIRONS	20170323	6.0125
4818	ST GIRONS	20170324	4.6125
4819	ST GIRONS	20170325	5.1875
4820	ST GIRONS	20170326	10.425
4821	ST GIRONS	20170327	10.85
4822	ST GIRONS	20170328	11.15
4823	ST GIRONS	20170329	13.4875
4824	ST GIRONS	20170330	15.9571428571
4825	ST GIRONS	20170331	13.7
4826	ST GIRONS	20170401	8.725
4827	ST GIRONS	20170402	7.7125
4828	ST GIRONS	20170403	10.8875
4829	ST GIRONS	20170404	11.5
4830	ST GIRONS	20170405	11.0
4831	ST GIRONS	20170406	10.0
4832	ST GIRONS	20170407	10.575
4833	ST GIRONS	20170408	14.7375
4834	ST GIRONS	20170409	16.0875
4835	ST GIRONS	20170410	15.45
4836	ST GIRONS	20170411	12.65
4837	ST GIRONS	20170412	12.7625
4838	ST GIRONS	20170413	13.5625
4839	ST GIRONS	20170414	12.5625
4840	ST GIRONS	20170415	11.325
4841	ST GIRONS	20170416	11.9125
4842	ST GIRONS	20170417	12.75
4843	ST GIRONS	20170418	10.95
4844	ST GIRONS	20170419	8.6875
4845	ST GIRONS	20170420	6.9375
4846	ST GIRONS	20170421	10.3125
4847	ST GIRONS	20170422	13.175
4848	ST GIRONS	20170423	14.5375
4849	ST GIRONS	20170424	15.575
4850	ST GIRONS	20170425	12.3625
4851	ST GIRONS	20170426	6.9375
4852	ST GIRONS	20170427	4.2375
4853	ST GIRONS	20170428	6.475
4854	ST GIRONS	20170429	9.9625
4855	ST GIRONS	20170430	10.05
4856	ST GIRONS	20170501	9.1
4857	ST GIRONS	20170502	10.825
4858	ST GIRONS	20170503	12.2875
4859	ST GIRONS	20170504	13.6625
4860	ST GIRONS	20170505	14.7875
4861	ST GIRONS	20170506	14.2
4862	ST GIRONS	20170507	12.7375
4863	ST GIRONS	20170508	13.1875
4864	ST GIRONS	20170509	14.125
4865	ST GIRONS	20170510	14.7125
4866	ST GIRONS	20170511	15.425
4867	ST GIRONS	20170512	15.525
4868	ST GIRONS	20170513	15.125
4869	ST GIRONS	20170514	16.925
4870	ST GIRONS	20170515	19.125
4871	ST GIRONS	20170516	20.875
4872	ST GIRONS	20170517	20.4625
4873	ST GIRONS	20170518	12.375
4874	ST GIRONS	20170519	10.6625
4875	ST GIRONS	20170520	11.425
4876	ST GIRONS	20170521	16.4625
4877	ST GIRONS	20170522	18.3625
4878	ST GIRONS	20170523	14.175
4879	ST GIRONS	20170524	15.58
4880	ST GIRONS	20170526	20.0
4881	ST GIRONS	20170527	21.75
4882	ST GIRONS	20170528	22.9
4883	ST GIRONS	20170529	19.175
4884	ST GIRONS	20170530	16.2375
4885	ST GIRONS	20170531	17.4875
4886	ST GIRONS	20170601	19.8125
4887	ST GIRONS	20170602	19.4125
4888	ST GIRONS	20170603	16.475
4889	ST GIRONS	20170604	13.2875
4890	ST GIRONS	20170605	14.825
4891	ST GIRONS	20170606	14.7375
4892	ST GIRONS	20170607	15.025
4893	ST GIRONS	20170608	21.0375
4894	ST GIRONS	20170609	18.375
4895	ST GIRONS	20170610	22.9125
4896	ST GIRONS	20170611	24.2625
4897	ST GIRONS	20170612	21.4125
4898	ST GIRONS	20170613	25.3
4899	ST GIRONS	20170614	24.8125
4900	ST GIRONS	20170615	20.275
4901	ST GIRONS	20170616	20.175
4902	ST GIRONS	20170617	21.6625
4903	ST GIRONS	20170618	23.45
4904	ST GIRONS	20170619	25.3375
4905	ST GIRONS	20170620	25.125
4906	ST GIRONS	20170621	24.675
4907	ST GIRONS	20170622	26.3375
4908	ST GIRONS	20170623	19.775
4909	ST GIRONS	20170624	18.375
4910	ST GIRONS	20170625	19.325
4911	ST GIRONS	20170626	19.7625
4912	ST GIRONS	20170627	18.5625
4913	ST GIRONS	20170628	17.1625
4914	ST GIRONS	20170629	14.125
4915	ST GIRONS	20170630	13.025
4916	ST GIRONS	20170701	13.425
4917	ST GIRONS	20170702	16.025
4918	ST GIRONS	20170703	19.5
4919	ST GIRONS	20170704	22.2
4920	ST GIRONS	20170705	24.0125
4921	ST GIRONS	20170706	21.55
4922	ST GIRONS	20170707	24.8375
4923	ST GIRONS	20170708	21.25
4924	ST GIRONS	20170709	20.8125
4925	ST GIRONS	20170710	18.1875
4926	ST GIRONS	20170711	19.3125
4927	ST GIRONS	20170712	19.4625
4928	ST GIRONS	20170713	18.775
4929	ST GIRONS	20170714	19.025
4930	ST GIRONS	20170715	20.7
4931	ST GIRONS	20170716	22.0
4932	ST GIRONS	20170717	22.6625
4933	ST GIRONS	20170718	24.9875
4934	ST GIRONS	20170719	23.9125
4935	ST GIRONS	20170720	17.575
4936	ST GIRONS	20170721	17.8
4937	ST GIRONS	20170722	18.6125
4938	ST GIRONS	20170723	17.8375
4939	ST GIRONS	20170724	17.25
4940	ST GIRONS	20170725	17.7125
4941	ST GIRONS	20170726	18.525
4942	ST GIRONS	20170727	19.6125
4943	ST GIRONS	20170728	19.6875
4944	ST GIRONS	20170729	22.875
4945	ST GIRONS	20170730	22.1
4946	ST GIRONS	20170731	19.7125
4947	ST GIRONS	20170801	20.7125
4948	ST GIRONS	20170802	22.6375
4949	ST GIRONS	20170803	23.4
4950	ST GIRONS	20170804	23.0375
4951	ST GIRONS	20170805	19.35
4952	ST GIRONS	20170806	18.1125
4953	ST GIRONS	20170807	21.15
4954	ST GIRONS	20170808	16.45
4955	ST GIRONS	20170809	13.325
4956	ST GIRONS	20170810	12.45
4957	ST GIRONS	20170811	15.6125
4958	ST GIRONS	20170812	16.675
4959	ST GIRONS	20170813	18.8625
4960	ST GIRONS	20170814	23.55
4961	ST GIRONS	20170815	21.25
4962	ST GIRONS	20170816	19.725
4963	ST GIRONS	20170817	22.5625
4964	ST GIRONS	20170818	19.0
4965	ST GIRONS	20170819	17.4125
4966	ST GIRONS	20170820	17.8625
4967	ST GIRONS	20170821	20.4625
4968	ST GIRONS	20170822	24.7625
4969	ST GIRONS	20170823	19.65
4970	ST GIRONS	20170824	23.5125
4971	ST GIRONS	20170825	22.4
4972	ST GIRONS	20170826	23.9
4973	ST GIRONS	20170827	24.15
4974	ST GIRONS	20170828	22.7375
4975	ST GIRONS	20170829	21.7833333333
4976	ST GIRONS	20170831	15.0666666667
4977	ST GIRONS	20170901	16.5285714286
4978	ST GIRONS	20170902	15.35
4979	ST GIRONS	20170903	15.4625
4980	ST GIRONS	20170904	19.1625
4981	ST GIRONS	20170905	20.3
4982	ST GIRONS	20170906	17.5875
4983	ST GIRONS	20170907	15.7375
4984	ST GIRONS	20170908	16.2875
4985	ST GIRONS	20170909	13.2625
4986	ST GIRONS	20170910	13.925
4987	ST GIRONS	20170911	15.0625
4988	ST GIRONS	20170912	14.775
4989	ST GIRONS	20170913	16.425
4990	ST GIRONS	20170914	14.6125
4991	ST GIRONS	20170915	12.1625
4992	ST GIRONS	20170916	10.925
4993	ST GIRONS	20170917	11.825
4994	ST GIRONS	20170918	12.425
4995	ST GIRONS	20170919	12.7625
4996	ST GIRONS	20170920	12.2375
4997	ST GIRONS	20170921	15.2625
4998	ST GIRONS	20170922	14.2625
4999	ST GIRONS	20170923	17.4375
5000	ST GIRONS	20170924	17.5625
5001	ST GIRONS	20170925	15.3875
5002	ST GIRONS	20170926	15.15
5003	ST GIRONS	20170927	16.2375
5004	ST GIRONS	20170928	17.6875
5005	ST GIRONS	20170929	17.6625
5006	ST GIRONS	20170930	13.525
5007	ST GIRONS	20171001	14.4875
5008	ST GIRONS	20171002	17.85
5009	ST GIRONS	20171003	17.85
5010	ST GIRONS	20171004	17.3875
5011	ST GIRONS	20171005	17.3125
5012	ST GIRONS	20171006	15.1375
5013	ST GIRONS	20171007	10.3625
5014	ST GIRONS	20171008	10.7
5015	ST GIRONS	20171009	11.4375
5016	ST GIRONS	20171010	13.375
5017	ST GIRONS	20171011	15.775
5018	ST GIRONS	20171012	14.5375
5019	ST GIRONS	20171013	16.875
5020	ST GIRONS	20171014	17.0625
5021	ST GIRONS	20171015	17.75
5022	ST GIRONS	20171016	17.5375
5023	ST GIRONS	20171017	16.0875
5024	ST GIRONS	20171018	14.675
5025	ST GIRONS	20171019	13.1125
5026	ST GIRONS	20171020	13.2375
5027	ST GIRONS	20171021	11.0625
5028	ST GIRONS	20171022	11.55
5029	ST GIRONS	20171023	10.65
5030	ST GIRONS	20171024	14.825
5031	ST GIRONS	20171025	16.15
5032	ST GIRONS	20171026	17.1375
5033	ST GIRONS	20171027	13.2125
5034	ST GIRONS	20171028	11.85
5035	ST GIRONS	20171029	9.025
5036	ST GIRONS	20171030	10.725
5037	ST GIRONS	20171031	8.975
5038	ST GIRONS	20171101	10.1625
5039	ST GIRONS	20171102	12.225
5040	ST GIRONS	20171103	10.125
5041	ST GIRONS	20171104	10.5
5042	ST GIRONS	20171105	9.1125
5043	ST GIRONS	20171106	6.375
5044	ST GIRONS	20171107	2.6125
5045	ST GIRONS	20171108	4.775
5046	ST GIRONS	20171109	5.2375
5047	ST GIRONS	20171110	7.6375
5048	ST GIRONS	20171111	10.875
5049	ST GIRONS	20171112	12.2375
5050	ST GIRONS	20171113	5.7875
5051	ST GIRONS	20171114	5.31666666667
5052	ST GIRONS	20171115	3.1875
5053	ST GIRONS	20171116	4.875
5054	ST GIRONS	20171117	6.2875
5055	ST GIRONS	20171118	5.7875
5056	ST GIRONS	20171119	5.1125
5057	ST GIRONS	20171120	6.7375
5058	ST GIRONS	20171121	8.425
5059	ST GIRONS	20171122	8.725
5060	ST GIRONS	20171123	11.15
5061	ST GIRONS	20171124	10.5625
5062	ST GIRONS	20171125	7.075
5063	ST GIRONS	20171126	2.325
5064	ST GIRONS	20171127	2.9375
5065	ST GIRONS	20171128	3.975
5066	ST GIRONS	20171129	5.02857142857
5067	ST GIRONS	20171130	1.0125
5068	ST GIRONS	20171201	1.425
5069	ST GIRONS	20171202	-0.1375
5070	ST GIRONS	20171203	-1.6875
5071	ST GIRONS	20171204	0.525
5072	ST GIRONS	20171205	0.675
5073	ST GIRONS	20171206	1.625
5074	ST GIRONS	20171207	3.0625
5075	ST GIRONS	20171208	5.2875
5076	ST GIRONS	20171209	4.4875
5077	ST GIRONS	20171210	10.7875
5078	ST GIRONS	20171211	6.9125
5079	ST GIRONS	20171212	3.25
5080	ST GIRONS	20171213	4.85
5081	ST GIRONS	20171214	10.975
5082	ST GIRONS	20171215	6.3
5083	ST GIRONS	20171216	4.3
5084	ST GIRONS	20171217	3.2875
5085	ST GIRONS	20171218	5.4875
5086	ST GIRONS	20171219	4.9125
5087	ST GIRONS	20171220	3.825
5088	ST GIRONS	20171221	5.6
5089	ST GIRONS	20171222	5.5625
5090	ST GIRONS	20171223	6.75
5091	ST GIRONS	20171224	5.3625
5092	ST GIRONS	20171225	4.0375
5093	ST GIRONS	20171226	4.825
5094	ST GIRONS	20171227	5.175
5095	ST GIRONS	20171228	2.925
5096	ST GIRONS	20171229	6.75
5097	ST GIRONS	20171230	9.725
5098	ST GIRONS	20171231	8.4625
5099	ST GIRONS	20180101	9.5375
5100	ST GIRONS	20180102	10.7625
5101	ST GIRONS	20180103	14.1375
5102	ST GIRONS	20180104	13.5875
5103	ST GIRONS	20180105	10.4
5104	ST GIRONS	20180106	6.2625
5105	ST GIRONS	20180107	6.025
5106	ST GIRONS	20180108	5.4125
5107	ST GIRONS	20180109	5.125
5108	ST GIRONS	20180110	7.3875
5109	ST GIRONS	20180111	4.8
5110	ST GIRONS	20180112	4.0125
5111	ST GIRONS	20180113	2.875
5112	ST GIRONS	20180114	4.4625
5113	ST GIRONS	20180115	5.7125
5114	ST GIRONS	20180116	12.8875
5115	ST GIRONS	20180117	8.5125
5116	ST GIRONS	20180118	4.675
5117	ST GIRONS	20180119	6.8625
5118	ST GIRONS	20180120	8.0625
5119	ST GIRONS	20180121	12.2875
5120	ST GIRONS	20180122	12.6625
5121	ST GIRONS	20180123	9.7625
5122	ST GIRONS	20180124	10.025
5123	ST GIRONS	20180125	6.5
5124	ST GIRONS	20180126	4.15
5125	ST GIRONS	20180127	5.1375
5126	ST GIRONS	20180128	4.3625
5127	ST GIRONS	20180129	4.525
5128	ST GIRONS	20180130	1.7625
5129	ST GIRONS	20180131	4.5
5130	ST GIRONS	20180201	4.5125
5131	ST GIRONS	20180202	2.775
5132	ST GIRONS	20180203	3.4625
5133	ST GIRONS	20180204	3.125
5134	ST GIRONS	20180205	3.0625
5135	ST GIRONS	20180206	1.2125
5136	ST GIRONS	20180207	0.5375
5137	ST GIRONS	20180208	-1.3125
5138	ST GIRONS	20180209	0.25
5139	ST GIRONS	20180210	1.6625
5140	ST GIRONS	20180211	6.075
5141	ST GIRONS	20180212	3.025
5142	ST GIRONS	20180213	1.7125
5143	ST GIRONS	20180214	5.6
5144	ST GIRONS	20180215	12.475
5145	ST GIRONS	20180216	11.425
5146	ST GIRONS	20180217	8.475
5147	ST GIRONS	20180218	6.275
5148	ST GIRONS	20180219	7.875
5149	ST GIRONS	20180220	7.65
5150	ST GIRONS	20180221	4.6625
5151	ST GIRONS	20180222	2.4125
5152	ST GIRONS	20180223	1.675
5153	ST GIRONS	20180224	2.7875
5154	ST GIRONS	20180225	5.8875
5155	ST GIRONS	20180226	3.3375
5156	ST GIRONS	20180227	-3.1375
5157	ST GIRONS	20180228	0.5625
5158	ST GIRONS	20180301	8.325
5159	ST GIRONS	20180302	7.7
5160	ST GIRONS	20180303	9.7
5161	ST GIRONS	20180304	8.5875
5162	ST GIRONS	20180305	6.5125
5163	ST GIRONS	20180306	7.1
5164	ST GIRONS	20180307	5.8375
5165	ST GIRONS	20180308	7.6
5166	ST GIRONS	20180309	11.2625
5167	ST GIRONS	20180310	13.55
5168	ST GIRONS	20180311	10.9625
5169	ST GIRONS	20180312	9.4625
5170	ST GIRONS	20180313	8.575
5171	ST GIRONS	20180314	11.5625
5172	ST GIRONS	20180315	10.8375
5173	ST GIRONS	20180316	6.7375
5174	ST GIRONS	20180317	4.225
5175	ST GIRONS	20180318	5.2875
5176	ST GIRONS	20180319	2.8
5177	ST GIRONS	20180320	1.175
5178	ST GIRONS	20180321	3.65
5179	ST GIRONS	20180322	4.8875
5180	ST GIRONS	20180323	6.125
5181	ST GIRONS	20180324	5.8125
5182	ST GIRONS	20180325	7.1
5183	ST GIRONS	20180326	6.4375
5184	ST GIRONS	20180327	8.0625
5185	ST GIRONS	20180328	11.425
5186	ST GIRONS	20180329	8.875
5187	ST GIRONS	20180330	7.2125
5188	ST GIRONS	20180331	4.725
5189	ST GIRONS	20180401	8.5875
5190	ST GIRONS	20180402	11.8625
5191	ST GIRONS	20180403	12.525
5192	ST GIRONS	20180404	14.45
5193	ST GIRONS	20180405	11.6875
5194	ST GIRONS	20180406	14.3625
5195	ST GIRONS	20180407	15.4375
5196	ST GIRONS	20180408	9.15
5197	ST GIRONS	20180409	9.95
5198	ST GIRONS	20180410	10.8
5199	ST GIRONS	20180411	8.6625
5200	ST GIRONS	20180412	8.8375
5201	ST GIRONS	20180413	8.9375
5202	ST GIRONS	20180414	9.8375
5203	ST GIRONS	20180415	12.6875
5204	ST GIRONS	20180416	10.0625
5205	ST GIRONS	20180417	13.875
5206	ST GIRONS	20180418	17.125
5207	ST GIRONS	20180419	17.4875
5208	ST GIRONS	20180420	16.925
5209	ST GIRONS	20180421	17.05
5210	ST GIRONS	20180422	17.6625
5211	ST GIRONS	20180423	14.725
5212	ST GIRONS	20180424	16.225
5213	ST GIRONS	20180425	13.425
5214	ST GIRONS	20180426	11.775
5215	ST GIRONS	20180427	12.8625
5216	ST GIRONS	20180428	11.9875
5217	ST GIRONS	20180429	10.2125
5218	ST GIRONS	20180430	7.9375
5219	ST GIRONS	20180501	7.975
5220	ST GIRONS	20180502	9.5625
5221	ST GIRONS	20180503	8.8625
5222	ST GIRONS	20180504	9.3625
5223	ST GIRONS	20180505	12.2625
5224	ST GIRONS	20180506	14.275
5225	ST GIRONS	20180507	18.075
5226	ST GIRONS	20180508	14.4
5227	ST GIRONS	20180509	13.925
5228	ST GIRONS	20180510	12.625
5229	ST GIRONS	20180511	15.8875
5230	ST GIRONS	20180512	9.875
5231	ST GIRONS	20180513	7.3375
5232	ST GIRONS	20180514	8.125
5233	ST GIRONS	20180515	9.4625
5234	ST GIRONS	20180516	12.475
5235	ST GIRONS	20180517	13.9125
5236	ST GIRONS	20180518	14.3875
5237	ST GIRONS	20180519	14.1125
5238	ST GIRONS	20180520	14.9
5239	ST GIRONS	20180521	15.9875
5240	ST GIRONS	20180522	15.7125
5241	ST GIRONS	20180523	17.2875
5242	ST GIRONS	20180524	17.625
5243	ST GIRONS	20180525	17.3
5244	ST GIRONS	20180526	19.125
5245	ST GIRONS	20180527	17.0875
5246	ST GIRONS	20180528	14.325
5247	ST GIRONS	20180529	16.6125
5248	ST GIRONS	20180530	15.525
5249	ST GIRONS	20180531	16.3125
5250	ST GIRONS	20180601	17.3625
5251	ST GIRONS	20180602	17.9
5252	ST GIRONS	20180603	16.8125
5253	ST GIRONS	20180604	16.725
5254	ST GIRONS	20180605	15.1625
5255	ST GIRONS	20180606	13.8
5256	ST GIRONS	20180607	16.8875
5257	ST GIRONS	20180608	19.225
5258	ST GIRONS	20180609	19.6
5259	ST GIRONS	20180610	17.45
5260	ST GIRONS	20180611	15.575
5261	ST GIRONS	20180612	14.8
5262	ST GIRONS	20180613	15.8375
5263	ST GIRONS	20180614	16.65
5264	ST GIRONS	20180615	16.3875
5265	ST GIRONS	20180616	15.3875
5266	ST GIRONS	20180617	16.3
5267	ST GIRONS	20180618	17.2
5268	ST GIRONS	20180619	20.5125
5269	ST GIRONS	20180620	22.55
5270	ST GIRONS	20180621	22.5125
5271	ST GIRONS	20180622	20.8
5272	ST GIRONS	20180623	19.5625
5273	ST GIRONS	20180624	19.425
5274	ST GIRONS	20180625	20.5125
5275	ST GIRONS	20180626	22.45
5276	ST GIRONS	20180627	22.225
5277	ST GIRONS	20180628	19.975
5278	ST GIRONS	20180629	21.875
5279	ST GIRONS	20180630	23.6
5280	ST GIRONS	20180701	23.85
5281	ST GIRONS	20180702	22.0625
5282	ST GIRONS	20180703	23.1
5283	ST GIRONS	20180704	21.4125
5284	ST GIRONS	20180705	18.1625
5285	ST GIRONS	20180706	19.5125
5286	ST GIRONS	20180707	20.8
5287	ST GIRONS	20180708	21.8
5288	ST GIRONS	20180709	21.2625
5289	ST GIRONS	20180710	21.175
5290	ST GIRONS	20180711	22.075
5291	ST GIRONS	20180712	20.1875
5292	ST GIRONS	20180713	24.56
5293	ST GIRONS	20180714	23.2125
5294	ST GIRONS	20180715	23.5375
5295	ST GIRONS	20180716	18.8125
5296	ST GIRONS	20180717	20.325
5297	ST GIRONS	20180718	21.1125
5298	ST GIRONS	20180719	22.1
5299	ST GIRONS	20180720	19.3
5300	ST GIRONS	20180721	16.9125
5301	ST GIRONS	20180722	19.2
5302	ST GIRONS	20180723	20.6875
5303	ST GIRONS	20180724	22.4125
5304	ST GIRONS	20180725	23.1
5305	ST GIRONS	20180726	24.2
5306	ST GIRONS	20180727	24.0
5307	ST GIRONS	20180728	20.075
5308	ST GIRONS	20180729	22.1125
5309	ST GIRONS	20180730	23.7125
5310	ST GIRONS	20180731	22.725
5311	ST GIRONS	20180801	23.7375
5312	ST GIRONS	20180802	25.2375
5313	ST GIRONS	20180803	24.7125
5314	ST GIRONS	20180804	24.1875
5315	ST GIRONS	20180805	24.125
5316	ST GIRONS	20180806	25.7375
5317	ST GIRONS	20180807	21.775
5318	ST GIRONS	20180808	21.0625
5319	ST GIRONS	20180809	17.475
5320	ST GIRONS	20180810	17.75
5321	ST GIRONS	20180811	20.1875
5322	ST GIRONS	20180812	22.85
5323	ST GIRONS	20180813	19.2625
5324	ST GIRONS	20180814	18.4375
5325	ST GIRONS	20180815	19.7
5326	ST GIRONS	20180816	20.6875
5327	ST GIRONS	20180817	17.9875
5328	ST GIRONS	20180818	17.9125
5329	ST GIRONS	20180819	20.85
5330	ST GIRONS	20180820	20.575
5331	ST GIRONS	20180821	21.3
5332	ST GIRONS	20180822	22.0875
5333	ST GIRONS	20180823	21.35
5334	ST GIRONS	20180824	19.775
5335	ST GIRONS	20180825	16.4125
5336	ST GIRONS	20180826	17.25
5337	ST GIRONS	20180827	19.6
5338	ST GIRONS	20180828	23.85
5339	ST GIRONS	20180829	20.6
5340	ST GIRONS	20180830	17.25
5341	ST GIRONS	20180831	19.6125
5342	ST GIRONS	20180901	18.775
5343	ST GIRONS	20180902	17.2375
5344	ST GIRONS	20180903	17.6875
5345	ST GIRONS	20180904	19.475
5346	ST GIRONS	20180905	19.825
5347	ST GIRONS	20180906	17.4
5348	ST GIRONS	20180907	17.4125
5349	ST GIRONS	20180908	19.45
5350	ST GIRONS	20180909	18.5
5351	ST GIRONS	20180910	19.125
5352	ST GIRONS	20180911	20.325
5353	ST GIRONS	20180912	18.6875
5354	ST GIRONS	20180913	17.8125
5355	ST GIRONS	20180914	17.6375
5356	ST GIRONS	20180915	18.5
5357	ST GIRONS	20180916	19.9125
5358	ST GIRONS	20180917	20.275
5359	ST GIRONS	20180918	19.5
5360	ST GIRONS	20180919	19.9125
5361	ST GIRONS	20180920	20.7625
5362	ST GIRONS	20180921	18.7875
5363	ST GIRONS	20180922	19.1625
5364	ST GIRONS	20180923	20.1625
5365	ST GIRONS	20180924	15.3375
5366	ST GIRONS	20180925	13.8125
5367	ST GIRONS	20180926	15.925
5368	ST GIRONS	20180927	17.8375
5369	ST GIRONS	20180928	18.325
5370	ST GIRONS	20180929	15.875
5371	ST GIRONS	20180930	15.8625
5372	ST GIRONS	20181001	13.0
5373	ST GIRONS	20181002	11.325
5374	ST GIRONS	20181003	14.2375
5375	ST GIRONS	20181004	14.525
5376	ST GIRONS	20181005	16.3125
5377	ST GIRONS	20181006	16.375
5378	ST GIRONS	20181007	11.5875
5379	ST GIRONS	20181008	12.2625
5380	ST GIRONS	20181009	14.9
5381	ST GIRONS	20181010	15.5
5382	ST GIRONS	20181011	15.275
5383	ST GIRONS	20181012	18.6875
5384	ST GIRONS	20181013	18.5375
5385	ST GIRONS	20181014	16.975
5386	ST GIRONS	20181015	12.9875
5387	ST GIRONS	20181016	13.75
5388	ST GIRONS	20181017	14.4375
5389	ST GIRONS	20181018	13.9
5390	ST GIRONS	20181019	15.4125
5391	ST GIRONS	20181020	15.725
5392	ST GIRONS	20181021	14.45
5393	ST GIRONS	20181022	12.65
5394	ST GIRONS	20181023	11.2625
5395	ST GIRONS	20181024	10.7
5396	ST GIRONS	20181025	11.1375
5397	ST GIRONS	20181026	10.6875
5398	ST GIRONS	20181027	7.8
5399	ST GIRONS	20181028	2.51666666667
5400	ST GIRONS	20181029	2.7625
5401	ST GIRONS	20181030	6.0375
5402	ST GIRONS	20181031	7.775
5403	ST GIRONS	20181101	8.825
5404	ST GIRONS	20181102	9.4625
5405	ST GIRONS	20181103	7.825
5406	ST GIRONS	20181104	9.075
5407	ST GIRONS	20181105	10.85
5408	ST GIRONS	20181106	10.2375
5409	ST GIRONS	20181107	9.7
5410	ST GIRONS	20181108	8.5125
5411	ST GIRONS	20181109	8.7
5412	ST GIRONS	20181110	11.8125
5413	ST GIRONS	20181111	11.175
5414	ST GIRONS	20181112	11.325
5415	ST GIRONS	20181113	12.9375
5416	ST GIRONS	20181114	11.2625
5417	ST GIRONS	20181115	9.75
5418	ST GIRONS	20181116	11.0875
5419	ST GIRONS	20181117	10.1375
5420	ST GIRONS	20181118	8.9
5421	ST GIRONS	20181119	4.6
5422	ST GIRONS	20181120	4.7125
5423	ST GIRONS	20181121	5.925
5424	ST GIRONS	20181122	5.0625
5425	ST GIRONS	20181123	6.6375
5426	ST GIRONS	20181124	7.6125
5427	ST GIRONS	20181125	4.575
5428	ST GIRONS	20181126	5.35
5429	ST GIRONS	20181127	6.5625
5430	ST GIRONS	20181128	8.0125
5431	ST GIRONS	20181129	7.35
5432	ST GIRONS	20181130	8.0375
5433	ST GIRONS	20181201	7.05
5434	ST GIRONS	20181202	12.35
5435	ST GIRONS	20181203	12.3125
5436	ST GIRONS	20181204	13.025
5437	ST GIRONS	20181205	11.3375
5438	ST GIRONS	20181206	11.5
5439	ST GIRONS	20181207	11.1375
5440	ST GIRONS	20181208	9.2
5441	ST GIRONS	20181209	10.6875
5442	ST GIRONS	20181210	8.8375
5443	ST GIRONS	20181211	5.7625
